country_id,country_name,date,Coverage,K-12 School Closure,Non-essential Businesses Closure,Gathering Limitations,Banning Gatherings of a Certain Size,Public information campaigns,Shelter-in-place Order,Close public transport,Travel Restrictions,State of Emergency Declaration,Note
COD,Democratic Republic of Congo,03-19-2020,Targeted,,require closing (or work from home) for some sectors or categories of workers,,,,,,,,"In Kinshasa: Discos, bars, cafes, terraces, and restaurants closed until further notice; fewer numbers of itinerant traders reported as well. http://web.archive.org/web/2020323151225/https://afrique.lalibre.be/47921/rdc-le-gouvernement-arrete-des-mesures-contre-le-coronavirus/ ; http://web.archive.org/save/https://www.afrik.com/coronavirus-en-rdc-temoignage-d-un-etudiant-depuis-kinshasa"
COD,Democratic Republic of Congo,03-23-2020,Targeted,,require closing (or work from home) all-butessential workplaces,,,,,,,,"In Haut-Katanga province (including Lubumbashi), total shutdown means many workplaces closed for 48 hours. https://web.archive.org/web/2020323165251/https://www.straitstimes.com/world/africa/coronavirus-dr-congo-city-locks-down-as-more-african-nations-report-deaths"
COD,Democratic Republic of Congo,03-25-2020,Targeted,,require closing (or work from home) for some sectors or categories of workers,,,,,,,,
COD,Democratic Republic of Congo,03-19-2020,Targeted,,,Require cancelling,,,,,,,"In Kinshasa from March 19th, all gathereings, meetings, and celebrations of more than 20 people in public prohibited; sporting activitiees suspended until further notice; mourning in halls and homes banned - instead, immediate burial with limited number of people; church services halted.  http://web.archive.org/web/2020323151225/https://afrique.lalibre.be/47921/rdc-le-gouvernement-arrete-des-mesures-contre-le-coronavirus/"
COD,Democratic Republic of Congo,04-18-2020,General,,,Require cancelling,,,,,,,"Dating back to March 19, public events and gatherings across DRC have been cancelled. There is no information to date suggesting that this has been reversed.   https://www.garda.com/crisis24/news-alerts/324476/drc-government-orders-some-flight-suspensions-due-to-covid-19-from-march-20-update-1"
COD,Democratic Republic of Congo,01-01-2020,,,,,No restrictions,,,,,,
COD,Democratic Republic of Congo,03-26-2020,General,,,,Restrictions on gatherings of less than 10 people,,,,,,"Since March 26th, public gatherings have been banned across the DRC  http://archive.fo/wip/5eaJE"
COD,Democratic Republic of Congo,03-22-2020,Targeted,,,,,Recommend closing (or significantly reduce volume/route/means of transport available),,,,,"The number of people on public transport in Kinshasa will be 'limited' as of March 22nd to Bus Transco (20), taxi (3), Esprit de vie (16), tricycle (2), motorcycle (1) : https://web.archive.org/web/2020323010432/https://www.monitor.co.ug/News/National/DR-Congo-reports-first-virus-death-five-new-cases/688334-5499440-e405e4/"
COD,Democratic Republic of Congo,03-24-2020,Targeted,,,,,Require closing (or prohibit most citizens from using it),,,,,Public transport to/from Kinshasa banned. Bus & taxi passenger capacity limited for travel within Kinshasa. https://web.archive.org/web/2020414015349/https://www.barrons.com/news/dr-congo-declares-state-of-emergency-isolates-capital-over-virus-01585084508
COD,Democratic Republic of Congo,03-28-2020,Targeted,,,,,,Require not leaving house with minimal exceptions,,,,"Governor Gentiny Ngobila of Kinshasa decreed an intermittent total confinement of 3 weeks which will take effect from Saturday March 28, 2020. People would be allowed out of their houses for shopping and a walk approximately every 4 days. The decision was made after 54 cases of COVID-19 had been confirmed in the city   https://web.archive.org/web/2020506125650/http://www.china.org.cn/world/Off_the_Wire/2020-03/27/content_75866594.htm"
COD,Democratic Republic of Congo,04-19-2020,Targeted,,,,,,require not leaving house with exceptions for daily exercise/ grocery shopping/ and ‘essential’ trips,,,,
COD,Democratic Republic of Congo,03-18-2020,Targeted,,,,,,,Require closing (or prohibit most people from using it),,,"Ordered to ""systematically subject people leaving Kinshasa to the various Provinces of our country to control measures in order to avoid the spread of this pandemic to the rest of our country"" starting March 18th.""  http://web.archive.org/web/2020323151225/https://afrique.lalibre.be/47921/rdc-le-gouvernement-arrete-des-mesures-contre-le-coronavirus/ ; All visits to prisons throughout the country restricted until further notice http://web.archive.org/web/2020323161951/https://laprosperite.online/index.php/nation/4584-covid-19-rdc-tunda-ya-kasende-interdit-toute-visite-aux-detenus-dans-les-maisons-carcerales"
COD,Democratic Republic of Congo,03-24-2020,General,,,,,,,Require closing (or prohibit most people from using it),,,A ban issued on travel between Kinshasa and all 25 provinces. https://web.archive.org/web/2020330145925/http://www.china.org.cn/world/Off_the_Wire/2020-03/27/content_75866594.htm
COD,Democratic Republic of Congo,04-06-2020,Targeted,,,,,,,Require closing (or prohibit most people from using it),,,"Lockdown for Gombe district to control the spread of COVID (no mention of a stay at home order, just limits the movement into or out of Gombe)  https://archive.vn/wip/mbeg2"
COD,Democratic Republic of Congo,02-20-2020,,,,,,,,,Screening,,"Ebola screening infrastructure at four airports (including Kinshasa), three ports and three strategic border crossings is converteed to screen for coronavirus. http://web.archive.org/web/2020323144852/https://www.afro.who.int/photo-story/how-ebola-helping-democratic-republic-congo-prepare-coronavirus-disease"
COD,Democratic Republic of Congo,03-06-2020,,,,,,,,,Quarantine arrivals from high-risk regions,,"Traveleres from ""high risk"" areas, including Italy, France, China, and Geremany must quarantine for 14 days (no symptoms) or in an isolation site (with symptoms). http://web.archive.org/web/2020323143831/https://www.africanews.com/2020/03/07/drc-to-quarantine-chinese-travellers-trio-from-coronavirus-hit-europe//"
COD,Democratic Republic of Congo,03-20-2020,,,,,,,,,Ban on high-risk regions,,"From March 20th until further notice, the suspension of all flights from countries at risk and from transit countries. Only planes and cargo ships and other means of freight transport will be authorized to enter the national territory and their personnel subject to control; Travel to the Democratic Republic of the Congo of all passengers residing in countries at risk postponed until further notice. Border with Angola closed as of March 20th http://web.archive.org/web/2020323151225/https://afrique.lalibre.be/47921/rdc-le-gouvernement-arrete-des-mesures-contre-le-coronavirus/ ;  https://web.archive.org/web/2020323011519/https://actualite.cd/2020/03/21/coronavirus-la-rdc-passe-23-cas-dont-un-premier-deces-dr-eteni-longondo ; https://web.archive.org/web/2020323012037/https://www.aa.com.tr/en/africa/uganda-borders-closed-to-keep-coronavirus-out/1774609; https://web.archive.org/web/2020323141934/https://www.ethiopianairlines.com/aa/en/breaking-news/updates-and-health-advisory-on-the-covid-19-virus"
COD,Democratic Republic of Congo,03-24-2020,,,,,,,,,Total border closure,,Borders closed to all non-essential travel. https://web.archive.org/web/2020330145925/http://www.china.org.cn/world/Off_the_Wire/2020-03/27/content_75866594.htm
COL,Colombia,03-16-2020,General,Require closing all levels,,,,,,,,,"1. Schools: Since Monday March 16, public schools in the national territory are close and face-to-face classes are not permitted. The changes in the school calendar are available in Circular No. 20 - 2020. http://www.regiones.gov.co/Inicio/assets/files/34.pdf  2. Universities: Since the national government decreed the national lockdown (enforced since March 25), all universities (public and private) are closed."
COL,Colombia,02-24-2020,General,,recommend closing (or work from home),,,,,,,,"   Since February 24, the Labour Ministry identified three kind of workers with risk of exposition to the COVID-19. For that reason, the Ministry gave some general guidelines that employers and   employees should follow to prevention contagion (see Circular 017 - 2020) http://www.bogotajuridica.gov.co/sisjur/normas/Norma1.jsp?i=90795. Later, on March 10, the Labour Ministry promoted public and private entities to: i) authorize virtual job; ii) adopt   flexible schedules; and, iii) diminish as most as possible the number of face-to-face meetings (see with the Circular 018 -2020). http://www.bogotajuridica.gov.co/sisjur/normas/Norma1.jsp?i=91129"
COL,Colombia,03-25-2020,General,,require closing (or work from home) all-butessential workplaces,,,,,,,,"The Decree 457 issued on March 22 by the Presidency ordered a general lockdown starting on  March 25 and until April 13. The work related activities included stores where groceries are sold, pharmacies, banks, medicine related work, stores where agricultural goods are sold, businesses that retail food online, computer and data related services, security services, activities related to public service provision, postal services, media, activities that are essential to maintain factories and mines, and public servants whose work is related to COVID or needed for essential activities of the state. Here’s the link to the Decree:  https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20457%20DEL%2022%20DE%20MARZO%20DE%202020.pdf  "
COL,Colombia,04-14-2020,General,,require closing (or work from home) for some sectors or categories of workers,,,,,,,,The Decree 531 issued on April 8 by the Presidency extended the lockdown until April 27. The decree maintained most of the exceptions of sectors or types of works that are allowed to  work during lockdown and added a couple of additional exceptions. Here’s the link to the decree:  https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20531%20DEL%208%20DE%20ABRIL%20DE%202020.pdf 
COL,Colombia,04-27-2020,General,,require closing (or work from home) all-butessential workplaces,,,,,,,,"On April 24 de Presidency issued a new decree (number 593) that extended the general lockdown from April 27 until May 11. The exceptions for sectors that are allowed to operated were increased, including:  textile, wood, paper and derivatives, chemicals, metal, machinery, public parking lots, and construction Here's the link to the decree: https://web.archive.org/web/2020426120409/https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20593%20DEL%2024%20DE%20ABRIL%20DE%202020.pdf"
COL,Colombia,03-12-2020,Targeted,,,Require cancelling,,,,,,,"On march 12, per order 385, Ministry of Health restricted public events and gatherings of more than 500 people. https://web.archive.org/web/2020505142126/https://www.minsalud.gov.co/sites/rid/Lists/BibliotecaDigital/RIDE/DE/DIJ/resolucion-385-de-2020.pdf"
COL,Colombia,03-17-2020,General,,,Require cancelling,,,,,,," On March 17, the Health and Social Protection Ministry ordered the cancellation of all events with more than 50 people.  Link: https://web.archive.org/web/2020426120032/https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución%20No.%200450%20de%202020.pdf"
COL,Colombia,01-01-2020,,,,,No restrictions,,,,,,
COL,Colombia,03-12-2020,General,,,,Restrictions on gatherings between 100-1000 people,,,,,,"On march 12, per order 385, Ministry of Health restricted public events and gatherings of more than 500 people. https://web.archive.org/web/2020505142126/https://www.minsalud.gov.co/sites/rid/Lists/BibliotecaDigital/RIDE/DE/DIJ/resolucion-385-de-2020.pdf"
COL,Colombia,03-17-2020,General,,,,Restrictions on gatherings between 10-100 people,,,,,," On March 17, the Health and Social Protection Ministry suspended all gatherings of more than 50 individuals in close and open spaces.  Link: https://web.archive.org/web/2020426120032/https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución%20No.%200450%20de%202020.pdf"
COL,Colombia,04-24-2020,General,,,,Restrictions on gatherings of less than 10 people,,,,,,"On March 24, with Decree 457/2020, the government declared a 19-day nationwide lockdown (extended until May 11), under which private gatherings are banned (https://web.archive.org/web/2020430013546/https://id.presidencia.gov.co/Paginas/prensa/2020/Para-garantizar-derecho -life-health-survival-during-Preventive-Isolation-Mandatory-Decree-457-allows-dere-200323.aspx)"
COL,Colombia,04-25-2020,General,,,,,Recommend closing (or significantly reduce volume/route/means of transport available),,,,,
COL,Colombia,03-25-2020,General,,,,,,require not leaving house with exceptions for daily exercise/ grocery shopping/ and ‘essential’ trips,,,,"On March 22, the Ministry of Interior ordered the preventive isolation of all inhabitants of Colombia from March 25 to April 13. See decree 457-2020 https://web.archive.org/web/2020505180656/https://coronaviruscolombia.gov.co/Covid19/docs/decretos/presidencia/82-decreto-457.pdf  "
COL,Colombia,03-25-2020,General,,,,,,,Require closing (or prohibit most people from using it),,,"On March 22, the Ministry of Interior ordered the preventive isolation of all inhabitants of Colombia from March 25 to April 13; some exceptions were made for specific types of public servants and employees (e.g. health) (see Decree 457 -2020). http://www.regiones.gov.co/Inicio/assets/files/82-decreto-457.pdf  Domestic air and terrestrial transportation was also banned during this time. The decree allows mobility for public health purposes."
COL,Colombia,03-12-2020,,,,,,,,,Quarantine arrivals from high-risk regions,,"On march 10, per order 380, the Ministry of Health ordered screening and quarantine of individuals entering the country from China, France, Spain and Italy.  https://web.archive.org/web/2020505145427/https://www.minsalud.gov.co/sites/rid/Lists/BibliotecaDigital/RIDE/DE/DIJ/resolucion-380-de-2020.pdf"
COL,Colombia,03-23-2020,,,,,,,,,Ban on high-risk regions,,"Since March 23 and for 30 days, the Transportation Ministry suspended the “disembarkation, for entry or connection purposes, in the Colombian territory of passengers coming from abroad by air” (see Decree 439 of 2020). https://id.presidencia.gov.co/Paginas/prensa/2020/Gobierno-Nacional-expide-Decreto-439-mediante-cual-suspende-por-30-dias-desembarque-con-fines-ingreso-conexion-pais-200321.aspx"
COL,Colombia,03-25-2020,,,,,,,,,Total border closure,,"The Decree 412  issued on March 16  by the Presidency ordered the closure of all international frontiers (land, maritime and river) from March 17 and until May 30.   Here’s the link to the Decree:  https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20412%20DEL%2016%20DE%20MARZO%20DE%202020.pdf   Later, the Presidency issued Decree 439 of March 20, which suspended (between March 23 and April 23, international flights incoming to Colombia. Here’s the link of the decree:   https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20439%20DEL%2020%20DE%20MARZO%20DE%202020.pdf  Finally, the Decree 569 issued on April 15, extended the suspension of international flights incoming to Colombia until the end of the “sanitary emergency status” (May 30).   Here’s the link of the decree:   https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20569%20DEL%2015%20DE%20ABRIL%20DE%202020.pdf "
CPV,Cape Verde,03-23-2020,General,Require closing (only some levels or categories),,,,,,,,,"On 19 March, the government annouced that it would move the easter holidays from 27th march to 23rd March to close all public schools. The measure was also recommended for private schools, universities and kindergartens. Distance learning is expected to take effect from 27 April: https://web.archive.org/save/https://jornaleconomico.sapo.pt/en/news/classes-in-cape-verde-can-be-extended-until-July-31-579434"
CPV,Cape Verde,03-28-2020,General,,require closing (or work from home) all-butessential workplaces,,,,,,,,"Government Announced a nationwide state of emergency starting March 28th requiring all essential services to close Link: https://web.archive.org/web/2020426211749/https://www.governo.cv/covid19-governo-comunica-as-excecoes-a-nivel-do-comercio-face-ao-estado-de-emergencia/ (https://web.archive.org/web/2020425175530/https://jornaleconomico.sapo.pt/en/news/cape-verde-parliament-approves-state-of-emergency-declaration-567645), which has been extended to May 2nd (https://web.archive.org/save/https://www.garda.com/crisis24/news-alerts/334181/cape-verde-authorities-extend-nationwide-state-of-emergency-until-may-2-update-4)  "
CPV,Cape Verde,03-16-2020,General,,,Require cancelling,,,,,,,"From March 16, the government declared contingency situation and restricts public events with large gatherings of people.  Link: https://web.archive.org/web/2020426210315/https://www.governo.cv/declarada-situacao-de-contingencia-em-todo-o-territorio-nacional/    ""No dia 16 de março de 2020, o Governo declara a situação de Contingência, para todo o território nacional, com a adoção das seguintes medidas de carácter excepcional: f) Restrição à realização de eventos públicos que reúnam número significativo de participantes, em espaços abertos ou fechados, independentemente da sua natureza"""
CPV,Cape Verde,01-01-2020,,,,,No restrictions,,,,,,
CPV,Cape Verde,03-28-2020,General,,,,,Recommend closing (or significantly reduce volume/route/means of transport available),,,,,Public Transport operating at reduced level since annoucement of state of emergency on Mar 28th and subsequent extensions: https://web.archive.org/save/https://www.garda.com/crisis24/news-alerts/334181/cape-verde-authorities-extend-nationwide-state-of-emergency-until-may-2-update-4
CPV,Cape Verde,03-20-2020,Targeted,,,,,,recommend not leaving house,,,,"In the island of Boa Vista, people are recommended to stay home    Link: https://web.archive.org/web/2020426210937/https://www.governo.cv/boa-vista-governo-coloca-a-ilha-em-quarentena-e-reforca-medidas-de-restricao/"
CPV,Cape Verde,04-01-2020,General,,,,,,require not leaving house with exceptions for daily exercise/ grocery shopping/ and ‘essential’ trips,,,,"Government declares state of emergency and requires people to stay at home.  Link: https://web.archive.org/web/2020426212410/https://www.governo.cv/primeiro-ministro-apresenta-no-parlamento-medidas-do-estado-de-emergencia-e-apela-a-maximo-sentido-de-responsabilidade/    ""No Estado de Emergência, não é apenas sensibilização ou pedido para ficarem em casa, agora é obrigatório ficar em casa. É a lei que impõe"""
CPV,Cape Verde,03-20-2020,Targeted,,,,,,,Require closing (or prohibit most people from using it),,,"The island of Boa Vista is put in lockdown and all domestic flights and ships are prohibited to travel to the island.  Link: https://web.archive.org/https://www.governo.cv/boa-vista-governo-coloca-a-ilha-em-quarentena-e-reforca-medidas-de-restricao/    ""são reforçadas, para a Boa Vista, as medidas de restrição, com efeitos a partir de hoje”, afirmou Ulisses Correia e Silva, apontando, a interdição de voos domésticos, interdição de transporte de passageiros através de navios comerciais e de pesca, com exceção para situações sanitárias, evacuações de doentes, situações de emergência e repatriamento."""
CPV,Cape Verde,04-01-2020,General,,,,,,,Require closing (or prohibit most people from using it),,,"Government declares state of emergency and bans air and water transport between the islands    "" a suspensão das ligações aéreas e marítimas inter-ilhas""  https://web.archive.org/web/2020426212410/https://www.governo.cv/primeiro-ministro-apresenta-no-parlamento-medidas-do-estado-de-emergencia-e-apela-a-maximo-sentido-de-responsabilidade/"
CPV,Cape Verde,03-18-2020,,,,,,,,,Ban on high-risk regions,,"Government ban flights from Portugal, European countries with Covid-19 cases, Brazil, US, Senegal, and Nigeria  Link: https://web.archive.org/web/2020426205947/https://www.governo.cv/covid19-governo-declara-situacao-de-contingencia-a-nivel-da-protecao-civil/    ""O Governo decide, com efeitos a partir de amanhã, dia 18 de março, interditar ligações aéreas, com Portugal e todos os países europeus assinalados com a pandemia de COVID-19 e com os EUA, o Brasil, o Senegal e a Nigéria"""
CPV,Cape Verde,03-28-2020,,,,,,,,,Total border closure,,
CRI,Costa Rica,03-12-2020,General,Require closing all levels,,,,,,,,,universities close: https://www.reuters.com/article/us-health-coronavirus-costa-rica/costa-rica-orders-universities-closed-on-coronavirus-concerns-idUSKBN20Z3MU (link not archivable)
CRI,Costa Rica,03-10-2020,General,,require closing (or work from home) all-butessential workplaces,,,,,,,,Homeoffice work required for public institutions starting March 10; https://web.archive.org/web/2020402102051/https://www.voanoticias.com/a/costa-rica-coronavirus-cancel-eventos-/5322312.html 
CRI,Costa Rica,03-10-2020,General,,,Require cancelling,,,,,,,mass events and football games cancelled: https://web.archive.org/web/2020407173315/https://www.voanoticias.com/a/costa-rica-coronavirus-cancel-eventos-/5322312.html
CRI,Costa Rica,03-09-2020,,,,,No restrictions,,,,,,To date there are no limitions that define the number of people per gathering (just mass gatherings and events are cancelled)   https://cr.usembassy.gov/covid-19-information/
CRI,Costa Rica,03-21-2020,Targeted,,,,,Require closing (or prohibit most citizens from using it),,,,,7 cities closed down public transportation https://web.archive.org/web/2020416120929/https://www.elcomercio.com/actualidad/siete-ciudades-ecuador-transporte-publico.html
CRI,Costa Rica,04-08-2020,General,,,,,Require closing (or prohibit most citizens from using it),,,,,"During Semana Santa, all public transportation is suspended: https://www.presidencia.go.cr/comunicados/2020/04/en-el-marco-de-la-semana-santa-gobierno-refuerza-medidas-para-contener-el-contagio-por-el-covid-19/ (link not archivable); https://web.archive.org/web/2020404062610/https://www.infobae.com/america/agencias/2020/04/01/costa-rica-restringe-movilidad-por-coronavirus-durante-semana-santa/"
CRI,Costa Rica,04-13-2020,General,,,,,Recommend closing (or significantly reduce volume/route/means of transport available),,,,,"On 13 April, Public Transport resumes for buses but strict controls on private transports in place. Ferry Remains closed: https://web.archive.org/web/2020426073549/https://www.presidencia.go.cr/comunicados/2020/04/nuevas-medidas-de-restriccion-aplicaran-del-13-al-30-de-abril/"
CRI,Costa Rica,03-17-2020,General,,,,,,,Require closing (or prohibit most people from using it),,,"all intra-provincial transport (coaches) and domestic flights are suspended, continues throughout April. (Long list of restrictions and exceptions: https://web.archive.org/web/2020403134819/https://www.obraspublicas.gob.ec/con-acuerdo-ministerial-se-precisa-la-aplicacion-de-las-restricciones-para-el-transporte/"
CRI,Costa Rica,03-16-2020,,,,,,,,,Ban on high-risk regions,,"With effect from 16 March, and throughout April, international arrival flights have been suspended, and foreign nationals are no longer admitted by air, land or sea. The same restriction applied to Ecuadorean nationals and foreign residents from midnight on 16 March. Land borders have also been closed following decisions from the Peruvian and Colombian authorities.  https://web.archive.org/web/2020406202751/https://www.gov.uk/foreign-travel-advice/ecuador/coronavirus"
CRI,Costa Rica,03-17-2020,,,,,,,,,Total border closure,,"From 11:59 pm Wednesday, March 18 to 11:59 pm Sunday, April 12, 2020, only Costa Ricans and residents may enter the country. The restriction applies to all entries by sea, air, and land. https://web.archive.org/web/2020426074420/https://www.presidencia.go.cr/comunicados/2020/03/gobierno-declara-estado-de-emergencia-nacional-impide-llegada-de-extranjeros-y-se-suspende-lecciones-en-todos-los-centros-educativos-del-pais/; measures re-affirmed on April 13 - only cargo may enter country: https://web.archive.org/web/2020426073549/https://www.presidencia.go.cr/comunicados/2020/04/nuevas-medidas-de-restriccion-aplicaran-del-13-al-30-de-abril/"
CUB,Cuba,03-24-2020,General,Require closing all levels,,,,,,,,,All schools closed and suspended.   http://archive.fo/wip/t2WUY
CUB,Cuba,04-07-2020,General,,recommend closing (or work from home),,,,,,,,"""The president informed that proposals for work at home, telecommuting, classes or online assignments will be presented for the students, and called only to go out to places necessary to buy food, medicine or some procedure ."" Archived Source: /web/2020406225645/http://www.cubadebate.cu/noticias/2020/03/20/gobierno-cubano-informa-nuevas-medidas-para-el-enfrentamiento-a-la-covid-19-video/    There can't be people with respiratory symptoms in workplaces, and the government recommend adjustments to working hours, but they haven't closed workplaces so far.    https://web.archive.org/web/2020416173504/https://www.presidencia.gob.cu/es/cuba/covid-19/.    Article with a summary of all measures adopted by the government: https://web.archive.org/web/2020416175315/http://www.vanguardia.cu/de-cuba/16833-nuevas-medidas-del-gobierno-de-cuba-para-enfrentar-la-amenaza-de-la-covid-19"
CUB,Cuba,04-17-2020,General,,require closing (or work from home) all-butessential workplaces,,,,,,,,https://web.archive.org/web/2020425134617/http://www.granma.cu/cuba-covid-19/2020-04-09/comercio-en-cuba-cerraran-grandes-tiendas-y-se-solo-se-venderan-alimentos-y-productos-higienicos-09-04-2020-21-04-26https://web.archive.org/save/  http://www.radiocubana.cu/la-opinion/28-desde-la-radio/28187-conozca-detalles-del-tratamiento-laboral-salarial-y-de-seguridad-social-a-adoptar-por-la-covid-19-infografias
CUB,Cuba,03-20-2020,General,,,Require cancelling,,,,,,,"""Large gatherings and events are also suspended . Some are postponed or resized, and even the International Tourism Fair is suspended, which will be held when appropriate.""  Archived Source: /web/2020406225645/http://www.cubadebate.cu/noticias/2020/03/20/gobierno-cubano-informa-nuevas-medidas-para-el-enfrentamiento-a-la-covid-19-video/"
CUB,Cuba,01-01-2020,,,,,No restrictions,,,,,,There appear to have been no announcements on restricting public gatherings of any size. 
CUB,Cuba,03-24-2020,Targeted,,,,,Require closing (or prohibit most citizens from using it),,,,,"""Cuba was also suspending interregional transport, which 22,000 people use each day""  Link: https://web.archive.org/web/2020426203351/https://uk.reuters.com/article/uk-health-coronavirus-cuba/cuban-government-bans-cubans-from-leaving-island-suspends-schools-over-coronavirus-idUKKBN21B04X"
CUB,Cuba,04-11-2020,General,,,,,Require closing (or prohibit most citizens from using it),,,,,"“Eduardo Rodríguez Dávila, Minister of Transport said that starting Saturday, there will be a total shut down of the circulation of all public transport of both state and private sector, including inter-municipal and rural services”  ""Estamos haciendo una paralización total de todos los servicios de trasporte público, estatales y no estatales, en el país"" para ""contener el avance de esta enfermedad"", anunció en la televisión estatal el ministro del Transporte, Eduardo Rodríguez. Esto implica autobuses y taxis.  https://web.archive.org/web/2020416195253/https://www.presidencia.gob.cu/es/noticias/cuba-continua-su-batalla-sin-descanso-contra-la-covid-19/  https://web.archive.org/web/2020416195518/http://www.radiohc.cu/en/noticias/nacionales/219379-public-transport-to-be-shut-down-in-cuba-as-of-saturday  https://web.archive.org/web/2020416195525/https://www.dw.com/es/cuba-paraliza-transporte-p%C3%BAblico-y-cierra-grandes-comercios-por-coronavirus/a-53084145"
CUB,Cuba,03-24-2020,Targeted,,,,,,require not leaving house with exceptions for daily exercise/ grocery shopping/ and ‘essential’ trips,,,,All tourists are ordered to remain in their hotel or private homes- only allowed to leave the premise to go to the airport to return hom.   http://archive.fo/t2WUY
CUB,Cuba,03-23-2020,General,,,,,,,Require closing (or prohibit most people from using it),,,"""Cuba was also suspending interregional transport, which 22,000 people use each day""  Link: https://web.archive.org/web/2020426203351/https://uk.reuters.com/article/uk-health-coronavirus-cuba/cuban-government-bans-cubans-from-leaving-island-suspends-schools-over-coronavirus-idUKKBN21B04X"
CUB,Cuba,02-21-2020,,,,,,,,,Screening,,Screening of temperatures and symptoms is implemented at all Cuban borders  http://archive.fo/wip/uLsV4
CUB,Cuba,03-20-2020,,,,,,,,,Ban on high-risk regions,,"""On March 20, the Government of Cuba announced the closure of its borders to non-Cuban citizens.""  Archived Source: /web/2020406214929/https://cu.usembassy.gov/covid-19-information/"
CUB,Cuba,04-17-2020,,,,,,,,,Total border closure,,From 0:27. https://web.archive.org/save/https://www.youtube.com/watch?v=M-Z40Jq_kVI
CYP,Cyprus,03-13-2020,General,Require closing all levels,,,,,,,,,Notification: https://www.pio.gov.cy/coronavirus/en/press/13032020_3.pdf  As covered by media: https://in-cyprus.philenews.com/coronavirus-all-schools-in-cyprus-to-close-for-one-week/
CYP,Cyprus,03-16-2020,General,,require closing (or work from home) for some sectors or categories of workers,,,,,,,,Private sector closure: https://www.pio.gov.cy/coronavirus/en/press/15032020_3en.pdf
CYP,Cyprus,04-16-2020,Targeted,,require closing (or work from home) all-butessential workplaces,,,,,,,,"As part of lockdown measures, most businesses were closed, exceptions including grocery stores, pharmacies, medical equipment providers, gas stations, funeral homes, nurseries, florists etc.  https://web.archive.org/save/https://cyprus-mail.com/2020/03/24/coronavirus-new-decree-lays-out-which-retailers-exempt-from-closure/"
CYP,Cyprus,03-10-2020,General,,,Require cancelling,,,,,,,Government banned all public gatherings of more than 75 people until March 31: https://web.archive.org/save/https://www.garda.com/crisis24/news-alerts/321591/cyprus-government-bans-public-gatherings-and-extends-checkpoint-closures-march-10-update-1
CYP,Cyprus,01-01-2020,,,,,No restrictions,,,,,,
CYP,Cyprus,03-23-2020,General,,,,Restrictions on gatherings of less than 10 people,,,,,,"only households living together may gather, otherwise gatherings are prohibited.   https://archive.vn/wip/TELpU"
CYP,Cyprus,03-24-2020,General,,,,,Require closing (or prohibit most citizens from using it),,,,,Public transport facilities not available for individuals that do not possess authorisation to step outside their house http://www.mcw.gov.cy/mcw/mcw.nsf/All/C5A57099D1BB0011C225853600274E86?OpenDocument
CYP,Cyprus,03-24-2020,General,,,,,,require not leaving house with exceptions for daily exercise/ grocery shopping/ and ‘essential’ trips,,,,"nationwide lockdown allowing residents to leave home only once per day for food/pharmacy, etc.   https://archive.vn/wip/O4FYf"
CYP,Cyprus,03-24-2020,General,,,,,,,Require closing (or prohibit most people from using it),,,https://www.pio.gov.cy/coronavirus/diat/10en.pdf
CYP,Cyprus,03-13-2020,,,,,,,,,Quarantine arrivals from high-risk regions,,Entry granted to those who submit a medical certificate that they have been tested for  coronavirus by certified medical centers from their country of origin.  Those who fulfil these conditions will be placed under a 14-day compulsory quarantine   https://www.pio.gov.cy/coronavirus/en/press/15032020_3en.pdf
CYP,Cyprus,03-15-2020,,,,,,,,,Total border closure,,"From 15 March, UK nationals (and other non-Cypriots) are not permitted to enter the Republic of Cyprus for tourism while a state of emergency is in force.    Cypriot nationals and other legal residents will only be allowed to enter the Republic for urgent medical needs or repatriation of the most vulnerable. Further advice can be obtained from Cyprus’ High Commissions, Consulates or Embassies abroad. Individuals falling into the above categories will be expected to obtain a certificate from Cyprus’ diplomatic missions abroad in order to gain permission to travel and will be subject to 14 days’ quarantine in a state facility on arrival.  https://web.archive.org/save/https://www.gov.uk/foreign-travel-advice/cyprus/coronavirus"
CZE,Czech Republic,03-11-2020,General,Require closing all levels,,,,,,,,,https://koronavirus.mzcr.cz/wp-content/uploads/2020/03/EM_ban_presence-at-school.pdf
CZE,Czech Republic,03-14-2020,General,,require closing (or work from home) all-butessential workplaces,,,,,,,,"Non-essential retail businesses closed during the quarantine; 'grocery stores, pharmacies, drugstores, stores selling electronics, pump stations, shops selling tobacco and newspapers' remain open     https://globalvoices.org/2020/03/17/czech-republic-enters-quarantine-amid-conflicting-government-directives/    https://www.vlada.cz/en/media-centrum/aktualne/measures-adopted-by-the-czech-government-against-coronavirus-180545/"
